file_name,TP,FP,FN,precision,recall,f1_score,detail_type,field_name,incorrect_value,judgment,reason
10.3390nano10061111-17.json,21,3,5,0.875,0.7241,0.7925,Incorrect_Field,Open-Circuit Voltage,Not specified (calculated from I-V curve),FP,原文明确指出AE-HNA结构的开路电压（V_oc）为0.91 V。
10.3390nano10061111-17.json,21,3,5,0.875,0.7241,0.7925,Incorrect_Field,Material Volume,3 times larger in GaAs material volume compared to thin-film counterpart,FP,原文指出，在相同厚度下，纳米线阵列的体积仅为薄膜结构的1/4，这意味着薄膜的体积是纳米线阵列的4倍，而不是纳米线阵列比薄膜大3倍。
10.3390nano10061111-17.json,21,3,5,0.875,0.7241,0.7925,Missing_Field,p-region and n-region length,,FN,原文指出p区和n区的长度均为1 μm，这是器件结构的关键参数，但在提取内容中被忽略了。
10.3390nano10061111-17.json,21,3,5,0.875,0.7241,0.7925,Missing_Field,Recombination coefficients from Table 1,,FN,原文在表1中提供了关键的复合系数（SRH寿命、辐射和俄歇复合系数），这些是电学模拟的重要输入参数，但在提取内容中被遗漏了。
10.3390nano10061111-17.json,21,3,5,0.875,0.7241,0.7925,Missing_Field,Arora model parameters for mobility,,FN,原文给出了计算掺杂依赖迁移率的Arora模型中的具体参数A和N₀的值，这些是模拟的关键细节，但在提取内容中被忽略了。
10.3390nano10061111-17.json,21,3,5,0.875,0.7241,0.7925,Missing_Field,AE-HNA efficiency considering void space,,FN,原文提到，即使考虑空隙空间，AE-HNA结构的效率仍为7.2%，这是一个重要的性能比较数据，但在提取内容中被遗漏了。
10.3390nano10061111-17.json,21,3,5,0.875,0.7241,0.7925,Missing_Field,Volume ratio between NW array and thin-film,,FN,原文明确指出，在相同厚度下，纳米线阵列的体积仅为薄膜结构的1/4，这是一个突显材料成本优势的关键数据，但在提取内容中被忽略了。
10.1016j.matlet.2018.11.096-9.json,0,0,0,0.0,0.0,0.0,,,,,
10.1016j.sse.2007.09.022-27.json,38,2,5,0.95,0.8444,0.8941,Incorrect_Field,Threshold Voltage,-15 V,FP,原始文本指出沟道在-14 V时完全夹断，而JSON的值为-15 V，这是表1中栅极脉冲的起始电压，而不是夹断电压。
10.1016j.sse.2007.09.022-27.json,38,2,5,0.95,0.8444,0.8941,Incorrect_Field,Switching Loss,0.86 W/mm,FP,对于2 GHz（Vdc=50V）的情况，原始文本指出开关损耗为0.861 W/mm，而不是0.86 W/mm。
10.1016j.sse.2007.09.022-27.json,38,2,5,0.95,0.8444,0.8941,Missing_Field,仿真输入信号占空比,,FN,文本明确指出仿真使用了10%占空比的方波脉冲，这是理解仿真条件的关键参数，但在JSON中被遗漏。
10.1016j.sse.2007.09.022-27.json,38,2,5,0.95,0.8444,0.8941,Missing_Field,器件最佳工作频率范围,,FN,文本得出结论，该器件在高达1 GHz的低频下表现出最佳的C类行为，这是一个关键的性能结论，但在JSON中缺失。
10.1016j.sse.2007.09.022-27.json,38,2,5,0.95,0.8444,0.8941,Missing_Field,仿真技术的关键优势,,FN,文本多次强调该技术的一个主要优点是无需匹配网络即可研究大信号行为，这是该方法的核心优势，但在JSON中被忽略。
10.1016j.sse.2007.09.022-27.json,38,2,5,0.95,0.8444,0.8941,Missing_Field,与现有理论的对比结论,,FN,文本明确指出其结果与Frederick H. Raab的分析形成对比，这是一个重要的学术贡献和结论，但在JSON中缺失。
10.1016j.sse.2007.09.022-27.json,38,2,5,0.95,0.8444,0.8941,Missing_Field,未来研究方向,,FN,文本提到了下一步的研究计划，即在Class D-F放大器中研究该晶体管，这为研究提供了背景和方向，但在JSON中被遗漏。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Incorrect_Field,Interatomic Distance,6.091 Å,FP,原文的表 1 中没有第九壳层。第八壳层是 Ga-Ga，距离为 6.091 Å，而不是 Ga-N。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Incorrect_Field,Interatomic Distance,2.58 Å,FP,原文指出块状 InAs 的第一壳层 In-As 距离是 2.623 Å（表 2），而不是 2.58 Å。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Incorrect_Field,Interatomic Distance,3.99 Å,FP,原文指出块状 InAs 的第二壳层 In-In 距离是 4.284 Å（表 2），而不是 3.99 Å。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Incorrect_Field,Debye-Waller Factor,0.022 Å²,FP,原文没有给出块状 InAs 第一壳层的德拜-沃勒因子。值 0.022 Å² 对应于 InAs/AlAs 异质结构的第二壳层。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Incorrect_Field,Coordination Number,24.2,FP,原文指出块状 InAs 的配位数是 N_In-As=4 和 N_In-In=12（表 2）。值 24.2 是异质结构的值。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Incorrect_Field,Interatomic Distance,2.54 Å,FP,原文指出 InAs/AlAs 异质结构的第一壳层 In-As 距离是 2.58 Å，而不是 2.54 Å。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Incorrect_Field,Debye-Waller Factor,0.022 Å²,FP,原文指出 InAs/AlAs 异质结构第一壳层的德拜-沃勒因子是 0.006 Å²，而不是 0.022 Å²。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Incorrect_Field,Interatomic Distance,3.69 Å,FP,原文指出 InAs/AlAs 异质结构的第二壳层 In-In 距离是 3.99 Å，而不是 3.69 Å。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Incorrect_Field,Coordination Number,24.2,FP,原文指出 InAs/AlAs 异质结构的配位数为 242.0，而不是 24.2。
10.1016j.nima.2005.01.169-37.json,43,9,1,0.8269,0.8113,0.819,Missing_Field,Debye-Waller Factor for second shell in InAs/AlAs heterostructure,,FN,文本明确指出 InAs/AlAs 异质结构第二壳层的德拜-沃勒因子为 0.022 Å²，但此关键参数在提取的 JSON 中缺失。
10.1002aelm.202100369-20.json,17,0,8,1.0,0.68,0.8095,Missing_Field,Manufacturing Process Details,,FN,文本描述了详细的制造过程，包括光刻、热压粘合、粘合剂厚度（约12.5 µm）、粘合温度（约430 K）和压力（约10 MPa），这些在提取的JSON中被忽略了。
10.1002aelm.202100369-20.json,17,0,8,1.0,0.68,0.8095,Missing_Field,Mechanism of Positive and Negative Discharge,,FN,文本解释了正负放电是由聚酰亚胺介质屏障上积累的电荷引起的，这是一个核心的物理机制，但在JSON中缺失。
10.1002aelm.202100369-20.json,17,0,8,1.0,0.68,0.8095,Missing_Field,Formation Mechanism of SIW Petal Pattern,,FN,文本指出SIWs的对称花瓣传播是由空间电位的陡峭梯度决定的，这一关键解释在JSON中缺失。
10.1002aelm.202100369-20.json,17,0,8,1.0,0.68,0.8095,Missing_Field,SIW Propagation Speed Formula,,FN,文本提供了SIW传播速度的公式（公式1），该公式与电离率、电场强度和残余电荷相关，这是一个核心发现，但在JSON中缺失。
10.1002aelm.202100369-20.json,17,0,8,1.0,0.68,0.8095,Missing_Field,Behavior of O2(a1Δg) Active Species,,FN,文本详细描述了活性粒子O2(a1Δg)的时空分布特性，指出其在正放电中发展，但在负放电中没有明显变化，这是关于等离子体化学的关键信息，在JSON中被完全忽略。
10.1002aelm.202100369-20.json,17,0,8,1.0,0.68,0.8095,Missing_Field,Explanation for Bending Effects on Electron Density,,FN,文本解释了弯曲导致电子密度变化的原因是空间电荷密度的改变（凹形更有利于电荷积累），这一关键物理解释在JSON中缺失。
10.1002aelm.202100369-20.json,17,0,8,1.0,0.68,0.8095,Missing_Field,Conclusion on the Practical Impact of Bending,,FN,文本得出结论，弯曲对电子密度和温度的影响可以忽略不计，因此不会显著影响等离子体片在材料改性、伤口愈合等领域的实用性，这是一个重要的结论性陈述，但在JSON中缺失。
10.1002aelm.202100369-20.json,17,0,8,1.0,0.68,0.8095,Missing_Field,Simulation Reproducibility Details,,FN,"文本提到了模拟的关键可复现性信息，如计算硬件（AMD PC, CPU, RAM）、网格划分细节（最小/最大边长）和计算时间（4小时），这些信息在JSON中缺失。"
10.1016j.apsusc.2018.07.197-12.json,38,2,3,0.95,0.8837,0.9157,Incorrect_Field,remark,At Vd = -1.0 V and Pint = 0.015 mW/cm²,FP,原文指出，1.6 × 10⁴ 的光暗电流比是在 28.18 mW/cm² 的光强度下测得的，而不是 0.015 mW/cm²。
10.1016j.apsusc.2018.07.197-12.json,38,2,3,0.95,0.8837,0.9157,Incorrect_Field,remark,At Vd = -15 V and Pint = 28.18 mW/cm²,FP,原文指出，光暗电流比是在 -1.0 V 的电压下测量的（如图 6(b) 所示），而不是 -15 V。
10.1016j.apsusc.2018.07.197-12.json,38,2,3,0.95,0.8837,0.9157,Missing_Field,Measurement Wavelength,,FN,文本明确指出所有光电测量都是在 655 nm 波长下进行的，这是理解器件性能的关键参数，但在提取的 JSON 中缺失了。
10.1016j.apsusc.2018.07.197-12.json,38,2,3,0.95,0.8837,0.9157,Missing_Field,Operating Mechanism,,FN,文本包含一个关键部分，解释了器件的工作机理，包括激子在 MoS2/并五苯和并五苯/MoO3 界面的产生、分离和收集，这是理解器件性能的核心科学发现，但在 JSON 中被完全忽略了。
10.1016j.apsusc.2018.07.197-12.json,38,2,3,0.95,0.8837,0.9157,Missing_Field,Performance Comparison with Other Devices,,FN,文本提供了详细的性能比较，将新器件的性能与文献中报道的许多其他器件（如基于并五苯或 MoS2 的器件以及其他有机光电二极管）进行对比，这是支持其“高性能”结论的关键证据，但在 JSON 中缺失了。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Thermal conductivity"", ""value"": ""0.024"", ""unit"": ""W/m-K"", ""source"": ""Table 3""}, {""name"": ""Specific heat"", ""value"": ""1005"", ""unit"": ""J/kg-K"", ""source"": ""Table 3""}, {""name"": ""Density"", ""value"": ""1.2"", ""unit"": ""kg/m³"", ""source"": ""Table 3""}]",FP,原文表 3 未列出内部空气的热物理性质。JSON 中引用的来源是错误的。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Thermal conductivity"", ""value"": ""100"", ""unit"": ""W/m-K"", ""source"": ""Table 3""}, {""name"": ""Specific heat"", ""value"": ""500"", ""unit"": ""J/kg-K"", ""source"": ""Table 3""}, {""name"": ""Density"", ""value"": ""8000"", ""unit"": ""kg/m³"", ""source"": ""Table 3""}]",FP,原文表 3 指出螺母和螺栓的热导率为 16.3 W/m-K，比热容为 461 J/kg-K，密度为 7830 kg/m³，而不是 JSON 中提供的 100 W/m-K、500 J/kg-K 和 8000 kg/m³。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Specific heat"", ""value_text"": ""Same as PCM sheets"", ""source"": ""Section 3.2""}, {""name"": ""Density"", ""value_text"": ""Same as PCM sheets"", ""source"": ""Section 3.2""}]",FP,原文表 3 (PE sheet) 和表 4 (PCM sheet) 显示，聚乙烯 (PE) 和 PCM 复合材料的比热容和密度不同。PE 的比热容为 1.89 kJ/kg-K，密度为 953 kg/m³，而 PCM 的比热容为 1.97 kJ/kg-K，密度为 846 kg/m³。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Melting temperature"", ""value"": ""32"", ""unit"": ""°C"", ""source"": ""Table 1""}, {""name"": ""Latent heat"", ""value"": ""193"", ""unit"": ""kJ/kg"", ""source"": ""Table 1""}, {""name"": ""Density"", ""value"": ""950"", ""unit"": ""kg/m³"", ""source"": ""Table 1""}, {""name"": ""Specific heat"", ""value"": ""2.05"", ""unit"": ""kJ/kg-K"", ""source"": ""Table 1""}, {""name"": ""Thermal conductivity"", ""value"": ""0.2"", ""unit"": ""W/m-K"", ""source"": ""Table 1""}]",FP,原文表 1 指出 PMCD-32SP (MPCM) 的潜热为 140-160 kJ/kg，体积密度为 300-600 kg/m³，比热容为 1.6 kJ/kg-K。JSON 中的值是错误的，并且原文未提供热导率值。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Specific heat"", ""value"": ""2.05"", ""unit"": ""kJ/kg-K"", ""source"": ""Table 1""}, {""name"": ""Density"", ""value"": ""950"", ""unit"": ""kg/m³"", ""source"": ""Table 1""}, {""name"": ""Thermal conductivity"", ""value"": ""0.2"", ""unit"": ""W/m-K"", ""source"": ""Table 1""}]",FP,原文表 3 指出聚乙烯 (PE) 的比热容为 1.89 kJ/kg-K，密度为 953 kg/m³，热导率为 0.5 W/m-K。JSON 中的值是错误的。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Dimensions"", ""value"": ""25 × 25 × 4"", ""unit"": ""mm"", ""source"": ""Table 2""}]",FP,原文表 2 指出，在第一个实验中使用的 PCM 片 A、B、C 的尺寸为 100 × 50 mm，厚度分别为 1.60、2.10 和 2.45 mm。JSON 中的尺寸 25 × 25 × 4 mm 是来自第二个实验，与系统名称不匹配。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Volume"", ""value"": ""25"", ""unit"": ""cm³"", ""source"": ""Table 2""}]",FP,根据原文表 2 中的尺寸计算，PCM 片 A、B、C 的体积分别为 8.0、10.5 和 12.25 cm³，而不是 JSON 中所述的 25 cm³。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Thickness"", ""value"": ""4"", ""unit"": ""mm"", ""source"": ""Table 2""}]",FP,原文表 2 指出，PCM 片 A、B、C 的厚度分别为 1.60、2.10 和 2.45 mm，而不是 JSON 中所述的 4 mm。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Inner air gap"", ""value"": ""1"", ""unit"": ""mm"", ""source"": ""Table 2""}]",FP,原文未提及第一个实验中 PCM 片系统的内部空气间隙的具体数值。JSON 中的值是未在原文中找到的假设或推断。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Incorrect_Field,properties,"[{""name"": ""Inner air gap"", ""value"": ""4"", ""unit"": ""mm"", ""source"": ""Table 2""}]",FP,原文未提及薄 PCM 片 (50 × 50 × 1 mm) 系统的内部空气间隙的具体数值。JSON 中的值是未在原文中找到的假设或推断。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,Conclusion on validity of property estimation,,FN,原文结论 (6) 指出，使用混合规则和 Bruggeman 方程估算 MPCM 复合材料的热物理性质可以适用于模拟相变传热。这是一个关键结论，但在提取的 JSON 中缺失。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,Conclusion on linear relationship between mass and saturation time,,FN,原文结论 (1) 和图 7 指出，PCM 片的质量与饱和时间之间存在线性关系。这是一个关键发现，但在 JSON 中仅提到饱和时间随质量增加而增加，未提及线性关系。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,Conclusion on latent heat vs. sensible heat effect,,FN,原文结论 (2) 指出，PCM 的潜热对饱和时间的影响大于显热。这是一个关于热管理机制的重要结论，但在 JSON 中缺失。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,Conclusion on temperature comparison between PCM and PE sheets,,FN,原文结论 (3) 详细比较了 PCM 片和 PE 片对加热器和外壳温度的影响：PCM 片导致更高的加热器温升和更低的外壳温升。这个比较性结论在 JSON 中缺失。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,Conclusion on copper sheet's effect on saturation time,,FN,原文结论 (5) 指出，铜片导致低温升，且“hardly affects the saturation time”（对饱和时间影响不大）。这个关于铜片具体影响的结论在 JSON 中缺失。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,Experimental duration,,FN,原文第 2.1.2 节指出第一个实验的加热持续时间为 90 分钟，第 3.1.2 节指出第二个实验的加热持续时间为 60 分钟。这些关键的实验参数在 JSON 中缺失。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,Thermal contact resistance in simulation,,FN,原文第 4.2 节指出，数值模拟中设置的热接触电阻为 15 × 10−4 m²·K/W，这是一个通过与实验对比优化得到的关键参数，但在 JSON 中缺失。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,PCM viscosity in simulation,,FN,原文第 4.1 节指出，在模拟中将 PCM 片的粘度设置为 1 Pa·s。这是一个重要的建模假设，但在 JSON 中缺失。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,Phase change simulation method (Enthalpy-porosity),,FN,原文第 4.1 节指出，使用焓-多孔度法来表达 PCM 的相变。这是数值模拟的核心方法，但在 JSON 中缺失。
10.1016j.applthermaleng.2015.12.056-33.json,73,10,10,0.8795,0.7849,0.8295,Missing_Field,Copper sheet component and its properties,,FN,JSON 中的“Thin PCM Sheet with Copper Sheet”系统缺少铜片组件及其属性。原文图 10 指出铜片厚度为 0.08 mm，这是一个关键组件信息。
10.1002adom.202001802-24.json,21,1,3,0.9545,0.84,0.8936,Incorrect_Field,Optoelectronic Logic Functionality,Realizes AND logic operation,FP,原文描述了器件的输入-输出关系，但没有明确指出其实现了‘AND’逻辑运算。命名逻辑门是一种解释，而非文本中陈述的事实。
10.1002adom.202001802-24.json,21,1,3,0.9545,0.84,0.8936,Missing_Field,Device Structure Details,,FN,原文提到了器件的关键结构组成部分，包括 p 型掺杂 Si 衬底上的 300 nm 厚 SiO2 薄膜、100 nm 厚的 Au 电极以及用于钝化的 h-BN 薄层，这些在提取的 JSON 中被忽略了。
10.1002adom.202001802-24.json,21,1,3,0.9545,0.84,0.8936,Missing_Field,Logic State Definitions,,FN,原文明确定义了逻辑操作的输入、控制和输出状态的具体条件（例如，输入-ON 为 5 µW 激光，控制-ON 为 VG = -60 V，输出-ON 为 ID > 10^-12 A），这些关键定义在 JSON 中缺失。
10.1002adom.202001802-24.json,21,1,3,0.9545,0.84,0.8936,Missing_Field,Cycling Stability,,FN,原文报告了一项关键的耐久性测试结果：在 2000 次开关循环后，输出电流的偏差小于 10%。这一关于器件稳定性的重要数据点在提取的 JSON 中被遗漏。
10.1021j100173a022-10.json,0,0,0,0.0,0.0,0.0,,,,,
10.1016j.apcata.2018.05.033-38.json,21,2,5,0.913,0.75,0.8235,Incorrect_Field,Sulfur Coverage at Edges,50%,FP,原文指出，在测试条件下，MoS₂ 催化剂的边缘硫覆盖度为 50%，而不是新鲜 MoS₂ 催化剂。
10.1016j.apcata.2018.05.033-38.json,21,2,5,0.913,0.75,0.8235,Incorrect_Field,Sulfur Coverage at Edges,Below stoichiometric value (ca. 1.9),FP,该值 (1.9) 是 S/Mo 原子比，而不是边缘硫覆盖度。原文明确区分了这两个概念。
10.1016j.apcata.2018.05.033-38.json,21,2,5,0.913,0.75,0.8235,Missing_Field,Fresh MoS₂ Specific Surface Area,,FN,原文表 1 提供了新鲜 MoS₂ 催化剂的比表面积数据 (24.3 m²/g)，这是一个关键的物理性质，但在提取内容中缺失。
10.1016j.apcata.2018.05.033-38.json,21,2,5,0.913,0.75,0.8235,Missing_Field,Formation Energies of Hydrogenated Intermediates,,FN,原文表 4 详细列出了 DBT 在 MoS₂ 边缘上不同加氢中间体的形成能，这是 DFT 计算的核心结果之一，但在提取内容中完全缺失。
10.1016j.apcata.2018.05.033-38.json,21,2,5,0.913,0.75,0.8235,Missing_Field,Spent Catalysts Characterization Data,,FN,原文表 1 提供了反应后催化剂的关键表征数据，包括比表面积、晶体长度、平均层数、S/Mo 比和硫含量，这些数据对于评估催化剂稳定性至关重要，但在提取内容中完全缺失。
10.1016j.apcata.2018.05.033-38.json,21,2,5,0.913,0.75,0.8235,Missing_Field,Hydrogen Dissociation Energies,,FN,原文表 3 提供了 H₂ 在 MoS₂ 不同边缘覆盖度下的解离能，这是解释催化剂活性的关键计算结果，但在提取内容中缺失。
10.1016j.apcata.2018.05.033-38.json,21,2,5,0.913,0.75,0.8235,Missing_Field,Sulfur Adsorption Energies on MoS₂ Edges,,FN,原文表 2 提供了硫原子在 MoS₂ 的 Mo-edge 和 S-edge 上的吸附能，这是确定边缘结构的关键数据，但在提取内容中缺失。
10.1016j.surfcoat.2007.07.061-34.json,38,1,2,0.9744,0.9268,0.95,Incorrect_Field,Thickness,8,FP,原始文本指出，用于微断裂测试的样品电镀了20 μm厚的铜，而剥离测试的样品电镀了8 μm厚的铜。提取的JSON仅列出了8 μm，这对于用于测量粘附能的主要实验来说是不正确的。
10.1016j.surfcoat.2007.07.061-34.json,38,1,2,0.9744,0.9268,0.95,Missing_Field,Adhesion energy from Kinloch and Moidu theories,,FN,文本提供了Kinloch和Moidu理论对两种样品的粘附能计算结果（表1），这些结果对于与新技术进行比较至关重要，但在JSON中被遗漏了。
10.1016j.surfcoat.2007.07.061-34.json,38,1,2,0.9744,0.9268,0.95,Missing_Field,Mode ratio (G2/G1) of interface cracks,,FN,文本计算并讨论了两种样品的模态比（样品A为0.50-0.77，样品B为2.8-3.4），这是一个关键发现，表明尽管模态比不同，但粘附能相似。此信息在JSON中缺失。
10.1007s11082-020-02488-1-30.json,9,5,1,0.6429,0.6,0.6207,Incorrect_Field,n-type InP material role_in_system,Absorption layer,FP,原文指出 In0.53Ga0.47As 层是吸收层，而不是 n 型 InP 材料。
10.1007s11082-020-02488-1-30.json,9,5,1,0.6429,0.6,0.6207,Incorrect_Field,n-type InP material Thickness,2.5,FP,原文指出 n 型 InP 材料的厚度为 2.6 μm，而 2.5 μm 是 InGaAs 吸收层的厚度。
10.1007s11082-020-02488-1-30.json,9,5,1,0.6429,0.6,0.6207,Incorrect_Field,n-type InP material Doping concentration,5.1 × 10^16,FP,原文指出 5.1 × 10^16 cm^-3 的掺杂浓度属于 InGaAs 吸收层，而不是 n 型 InP 材料。
10.1007s11082-020-02488-1-30.json,9,5,1,0.6429,0.6,0.6207,Incorrect_Field,Dark current density,≤ 26,FP,原文指出暗电流密度约为 26 nA/cm²，表 1 中的值为 26.456 nA/cm²，因此 '≤ 26' 是不准确的。
10.1007s11082-020-02488-1-30.json,9,5,1,0.6429,0.6,0.6207,Incorrect_Field,Cut-off wavelength,1-2,FP,原文指出了一个更具体的工作波长范围（0.9-1.7 μm）和一个特定的截止波长（~1.79 μm），而不是 '1-2 μm' 这个概括。
10.1007s11082-020-02488-1-30.json,9,5,1,0.6429,0.6,0.6207,Missing_Field,Maximum Quantum Efficiency,,FN,文本提到了一个关键性能指标，即最大量子效率为 90%，但这在提取内容中被忽略了。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Incorrect_Field,Maximum output power,Not specified (but implied to be higher than 3.4 W),FP,原始文本没有为短波长量子级联激光器在脉冲模式下指定最大输出功率，只提供了斜率效率。提取的JSON做出了推断。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Incorrect_Field,Operating voltage,"16.3 V, 17 V",FP,原始文本明确指出16.3 V和17 V是'rollover voltage'（功率饱和时的电压），而不是通用的'operating voltage'（工作电压）。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Incorrect_Field,Core structure,Similar to [7] but with 40 cascaded emitting stages instead of 30,FP,对于长波长量子级联激光器，原文指出其核心结构类似于[10]，并且有75个级，而不是40个级。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Incorrect_Field,Ridge width,8.6 μm,FP,对于长波长量子级联激光器，原文明确指出其脊宽为95 μm，而不是8.6 μm。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Incorrect_Field,Device configuration,Epi-layer down bonded to a diamond submount,FP,对于长波长量子级联激光器，原文描述了两种配置（epi-layer up 和 epi-layer down bonded）以进行热管理比较。提取的JSON错误地将短波长器件的唯一配置应用到了长波长器件上。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Incorrect_Field,system_name,Short-wavelength QCL (λ ≈ 4.6 μm),FP,原文将4.6 μm的量子级联激光器描述为先前的工作（参考文献[7]），而不是本文中制造和表征的主要系统。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Incorrect_Field,system_name,Longer-wavelength QCL (λ ≈ 10.6 μm),FP,原文将10.6 μm的量子级联激光器描述为先前的工作（参考文献[10]），而不是本文中制造和表征的主要系统。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Incorrect_Field,system_name,Longer-wavelength QCL (λ ≈ 11.5 μm),FP,原文将11.5 μm的量子级联激光器描述为先前的工作（参考文献[11]），而不是本文中制造和表征的主要系统。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Missing_Field,Long-wavelength QCL performance metrics,,FN,提取的JSON完全遗漏了长波长（10.2 μm）量子级联激光器的所有关键性能指标，包括阈值电流密度（0.88 kA/cm²）、斜率效率（2.88 W/A）、峰值功率（25 W）、最大WPE（8.8%）和平均功率（2.2 W）。缺少这些信息会使对该器件核心成就的理解严重不完整。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Missing_Field,Long-wavelength QCL processing method,,FN,原文指出长波长量子级联激光器使用了'double channel processing'（双沟道处理），这与短波长器件的'buried ridge geometry'（掩埋脊形）不同，是一个关键的结构差异，但在提取内容中被忽略了。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Missing_Field,Long-wavelength QCL far-field profile,,FN,原文明确指出长波长量子级联激光器的远场'is not diffraction limited'（非衍射极限），这是一个重要的结论，与短波长器件的性能形成对比，但在提取内容中被遗漏了。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Missing_Field,Short-wavelength QCL characteristic temperature (T0),,FN,原文提到短波长量子级联激光器的特征温度T0为154 K，这是一个重要的器件参数，但在提取内容中缺失了。
10.111712.813923-22.json,20,8,5,0.7143,0.6061,0.6557,Missing_Field,Short-wavelength QCL processing method,,FN,原文指出短波长量子级联激光器使用了'buried ridge geometry'（掩埋脊形）处理方法，这是一个关键的制造细节，但在提取内容中被忽略了。
10.1002pola.28278-32.json,2,5,5,0.2857,0.1667,0.2105,Incorrect_Field,Thermal Curing Behavior,Sharp exothermic peak at 244°C,FP,原文指出，在 244°C 的尖锐放热峰是 BCBP/APPH 混合物的特性，而不是纯 BCBP 单体。
10.1002pola.28278-32.json,2,5,5,0.2857,0.1667,0.2105,Incorrect_Field,Activation Energy for Curing Reaction,74.78,FP,原文指出，74.78 kJ/mol 的活化能是使用 BCBP 与 10 wt% APPH 混合物的数据计算得出的，而不是纯 BCBP 单体。
10.1002pola.28278-32.json,2,5,5,0.2857,0.1667,0.2105,Incorrect_Field,Activation Energy for Curing Reaction,74.78,FP,原文指出，74.78 kJ/mol 的活化能是固化反应（BCBP/APPH 混合物）的属性，而不是最终固化聚合物的属性。
10.1002pola.28278-32.json,2,5,5,0.2857,0.1667,0.2105,Incorrect_Field,Activation Energy for Curing Reaction,74.78,FP,原文指出，74.78 kJ/mol 的活化能是固化反应（BCBP/APPH 混合物）的属性，而不是最终固化聚合物的属性。
